x;y
[m];[m]
0.000597;0.014224981
0.000598;0.014202117
0.000599;0.01356297
0.0006;0.013229256
0.000601;0.011797879
0.000602;0.010402542
0.000603;0.010255601
0.000604;0.009978126
0.000605;0.010378407
0.000606;0.012152565
0.000607;0.012260676
0.000608;0.012019173
0.000609;0.011165889
0.00061;0.011526442
0.000611;0.012527097
0.000612;0.011863433
0.000613;0.011287863
0.000614;0.01089469
0.000615;0.008908419
0.000616;0.010522786
0.000617;0.01211793
0.000618;0.011854996
0.000619;0.011260508
0.00062;0.010903156
0.000621;0.011454753
0.000622;0.011056488
0.000623;0.010265815
0.000624;0.012107295
0.000625;0.0122698
0.000626;0.011046714
0.000627;0.009878624
0.000628;0.009458507
0.000629;0.010459583
0.00063;0.009680088
0.000631;0.010672889
0.000632;0.010458771
0.000633;0.010843487
0.000634;0.011019674
0.000635;0.009045843
0.000636;0.009862964
0.000637;0.01023803
0.000638;0.008628584
0.000639;0.009630758
0.00064;0.009232244
0.000641;0.008429217
0.000642;0.009269192
0.000643;0.009444022
0.000644;0.009428133
0.000645;0.010461646
0.000646;0.009421865
0.000647;0.010420371
0.000648;0.00965002
0.000649;0.010863638
0.00065;0.00984888
0.000651;0.009829102
0.000652;0.010466586
0.000653;0.011279971
0.000654;0.011633597
0.000655;0.008820794
0.000656;0.00943506
0.000657;0.008668044
0.000658;0.00905428
0.000659;0.010464608
0.00066;0.012688102
0.000661;0.01186307
0.000662;0.011260269
0.000663;0.012026377
0.000664;0.010632235
0.000665;0.012301589
0.000666;0.013296081
0.000667;0.010697493
0.000668;0.010964649
0.000669;0.009548951
0.00067;0.010099097
0.000671;0.009287059
0.000672;0.008921461
0.000673;0.009532364
0.000674;0.010537004
0.000675;0.010148532
0.000676;0.009339466
0.000677;0.009951783
0.000678;0.009146148
0.000679;0.009913919
0.00068;0.011048606
0.000681;0.009694115
0.000682;0.010078229
0.000683;0.01205786
0.000684;0.011659375
0.000685;0.010460194
0.000686;0.008681984
0.000687;0.00832081
0.000688;0.009704596
0.000689;0.010533889
0.00069;0.009912428
0.000691;0.01070313
0.000692;0.010120738
0.000693;0.008705298
0.000694;0.010267516
0.000695;0.010454242
0.000696;0.01108284
0.000697;0.011511049
0.000698;0.011905636
0.000699;0.008764221
0.0007;0.010085233
0.000701;0.010088338
0.000702;0.010855602
0.000703;0.010778678
0.000704;0.009842431
0.000705;0.009462721
0.000706;0.010437617
0.000707;0.011486809
0.000708;0.011679335
0.000709;0.010641799
0.00071;0.010054295
0.000711;0.00989415
0.000712;0.009644612
0.000713;0.008283318
0.000714;0.009501111
0.000715;0.007482507
0.000716;0.007592271
0.000717;0.007821247
0.000718;0.010072028
0.000719;0.009870445
0.00072;0.009849864
0.000721;0.009246653
0.000722;0.008818415
0.000723;0.007855176
0.000724;0.009471282
0.000725;0.011245421
0.000726;0.011494099
0.000727;0.01146126
0.000728;0.010077274
0.000729;0.009067733
0.00073;0.009687713
0.000731;0.009285588
0.000732;0.009895899
0.000733;0.011075244
0.000734;0.01049374
0.000735;0.014134565
0.000736;0.014063814
0.000737;0.015408588
0.000738;0.014085063
0.000739;0.013484336
0.00074;0.013105084
0.000741;0.01108755
0.000742;0.011673086
0.000743;0.011753536
0.000744;0.009790177
0.000745;0.010787698
0.000746;0.012173127
0.000747;0.011704941
0.000748;0.012443389
0.000749;0.0126538
0.00075;0.010547036
0.000751;0.011246816
0.000752;0.008240628
0.000753;0.007852988
0.000754;0.008865519
0.000755;0.009069835
0.000756;0.009331918
0.000757;0.010523704
0.000758;0.010914296
0.000759;0.011116625
0.00076;0.011681179
0.000761;0.010916714
0.000762;0.010037985
0.000763;0.010783589
0.000764;0.012759016
0.000765;0.010545469
0.000766;0.011965639
0.000767;0.011538844
0.000768;0.012592393
0.000769;0.012808815
0.00077;0.011424704
0.000771;0.010458904
0.000772;0.011647747
0.000773;0.010062531
0.000774;0.011175739
0.000775;0.011724117
0.000776;0.012914326
0.000777;0.010956671
0.000778;0.012546703
0.000779;0.012737938
0.00078;0.011545322
0.000781;0.00987655
0.000782;0.009906218
0.000783;0.010730771
0.000784;0.010908
0.000785;0.012264975
0.000786;0.01344755
0.000787;0.013442381
0.000788;0.011961473
0.000789;0.011374437
0.00079;0.01256286
0.000791;0.010984982
0.000792;0.010194308
0.000793;0.011374839
0.000794;0.01194694
0.000795;0.009705876
0.000796;0.012477766
0.000797;0.009909265
0.000798;0.011150716
0.000799;0.011023525
0.0008;0.011831836
0.000801;0.010387761
0.000802;0.010729424
0.000803;0.009975211
0.000804;0.010332458
0.000805;0.010551852
0.000806;0.012140546
0.000807;0.010685979
0.000808;0.011247151
0.000809;0.010064031
0.00081;0.009508182
0.000811;0.008872962
0.000812;0.009890032
0.000813;0.009680213
0.000814;0.011027901
0.000815;0.010452904
0.000816;0.010278265
0.000817;0.009314319
0.000818;0.010325321
0.000819;0.008481013
0.00082;0.010723233
0.000821;0.009357419
0.000822;0.010106692
0.000823;0.009711456
0.000824;0.008113007
0.000825;0.00995357
0.000826;0.010113925
0.000827;0.008727617
0.000828;0.007521156
0.000829;0.008524792
0.00083;0.008956135
0.000831;0.009529794
0.000832;0.010083761
0.000833;0.008078477
0.000834;0.006847307
0.000835;0.007025357
0.000836;0.007792029
0.000837;0.008630284
0.000838;0.008281512
0.000839;0.007471692
0.00084;0.006873114
0.000841;0.008265145
0.000842;0.007314012
0.000843;0.007896643
0.000844;0.00711496
0.000845;0.008715254
0.000846;0.00990746
0.000847;0.008290685
0.000848;0.009301907
0.000849;0.008672621
0.00085;0.010263436
0.000851;0.008090773
0.000852;0.010301979
0.000853;0.011463142
0.000854;0.008914152
0.000855;0.009934757
0.000856;0.009890414
0.000857;0.009486263
0.000858;0.009279626
0.000859;0.009716625
0.00086;0.010668886
0.000861;0.010480278
0.000862;0.009886707
0.000863;0.011459187
0.000864;0.010898398
0.000865;0.010315155
0.000866;0.011320205
0.000867;0.012289445
0.000868;0.011499803
0.000869;0.011937768
0.00087;0.010348491
0.000871;0.011923245
0.000872;0.012350384
0.000873;0.010907742
0.000874;0.010931743
0.000875;0.01111844
0.000876;0.01229105
0.000877;0.013116129
0.000878;0.013187435
0.000879;0.012416072
0.00088;0.011410735
0.000881;0.011017114
0.000882;0.013023048
0.000883;0.012958746
0.000884;0.011784894
0.000885;0.012394173
0.000886;0.011612978
0.000887;0.013608307
0.000888;0.012086161
0.000889;0.012707421
0.00089;0.013583025
0.000891;0.013782516
0.000892;0.012990983
0.000893;0.012743499
0.000894;0.014372581
0.000895;0.013030434
0.000896;0.012446293
